"subscription_id","customer_id","plan_id","status","billing_cycle","start_date","end_date","mrr_usd","discount_pct","trial_end_date","cancellation_reason","created_at"
666,446,1,"active","monthly","2025-06-27",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
667,447,2,"active","monthly","2024-02-16",NULL,12.00,0.00,"2024-03-01",NULL,"2026-04-24 22:09:13.186774"
668,448,2,"active","annual","2023-11-04",NULL,10.00,0.00,"2023-11-18",NULL,"2026-04-24 22:09:13.186774"
669,449,2,"cancelled","annual","2023-08-07","2023-12-17",10.00,0.00,"2023-08-21","Too expensive","2026-04-24 22:09:13.186774"
670,449,1,"active","annual","2023-12-17",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
671,450,2,"cancelled","annual","2023-09-04","2025-03-19",8.50,15.00,"2023-09-18","Not using it","2026-04-24 22:09:13.186774"
672,451,1,"cancelled","monthly","2023-07-16","2024-12-09",0.00,0.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
673,452,3,"expired","monthly","2023-02-26","2023-12-12",15.20,20.00,"2023-03-12","Budget cuts","2026-04-24 22:09:13.186774"
674,452,4,"cancelled","monthly","2023-12-12","2024-03-28",31.20,20.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
675,452,1,"active","monthly","2024-03-28",NULL,0.00,20.00,NULL,NULL,"2026-04-24 22:09:13.186774"
676,453,3,"expired","monthly","2025-08-13","2025-10-23",19.00,0.00,"2025-08-27","Budget cuts","2026-04-24 22:09:13.186774"
677,453,6,"cancelled","annual","2025-10-23","2025-12-23",82.50,0.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
678,453,5,"cancelled","monthly","2025-12-23","2025-10-06",59.00,0.00,NULL,"Company reorganization","2026-04-24 22:09:13.186774"
679,454,6,"cancelled","monthly","2023-04-20","2024-03-04",99.00,0.00,"2023-05-04","Company reorganization","2026-04-24 22:09:13.186774"
680,454,1,"cancelled","monthly","2024-03-04","2024-07-19",0.00,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
681,455,4,"active","annual","2023-01-22",NULL,32.50,0.00,"2023-02-05",NULL,"2026-04-24 22:09:13.186774"
682,456,1,"cancelled","monthly","2024-12-02","2025-04-02",0.00,0.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
683,457,1,"active","annual","2023-10-08",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
684,458,2,"active","monthly","2025-01-16",NULL,12.00,0.00,"2025-01-30",NULL,"2026-04-24 22:09:13.186774"
685,459,6,"active","annual","2023-11-09",NULL,82.50,0.00,"2023-11-23",NULL,"2026-04-24 22:09:13.186774"
686,460,2,"expired","monthly","2025-03-29","2025-10-20",12.00,0.00,"2025-04-12","Too expensive","2026-04-24 22:09:13.186774"
687,460,4,"active","annual","2025-10-20",NULL,32.50,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
688,461,5,"active","monthly","2024-09-24",NULL,59.00,0.00,"2024-10-08",NULL,"2026-04-24 22:09:13.186774"
689,462,3,"active","annual","2025-06-01",NULL,15.83,0.00,"2025-06-15",NULL,"2026-04-24 22:09:13.186774"
690,463,2,"active","annual","2025-09-26",NULL,10.00,0.00,"2025-10-10",NULL,"2026-04-24 22:09:13.186774"
691,464,4,"active","monthly","2023-04-08",NULL,39.00,0.00,"2023-04-22",NULL,"2026-04-24 22:09:13.186774"
692,465,3,"expired","annual","2025-07-02","2025-10-24",11.88,25.00,"2025-07-16",NULL,"2026-04-24 22:09:13.186774"
693,465,6,"active","monthly","2025-10-24",NULL,99.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
694,466,3,"active","monthly","2025-05-04",NULL,19.00,0.00,"2025-05-18",NULL,"2026-04-24 22:09:13.186774"
695,467,2,"active","monthly","2025-08-03",NULL,12.00,0.00,"2025-08-17",NULL,"2026-04-24 22:09:13.186774"
696,468,4,"active","monthly","2025-05-16",NULL,39.00,0.00,"2025-05-30",NULL,"2026-04-24 22:09:13.186774"
697,469,2,"cancelled","monthly","2024-08-07","2024-11-15",12.00,0.00,"2024-08-21","Company reorganization","2026-04-24 22:09:13.186774"
698,469,5,"cancelled","annual","2024-11-15","2024-11-04",49.17,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
699,470,1,"active","annual","2025-09-05",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
700,471,2,"active","monthly","2023-10-17",NULL,12.00,0.00,"2023-10-31",NULL,"2026-04-24 22:09:13.186774"
701,472,4,"active","annual","2025-09-04",NULL,26.00,20.00,"2025-09-18",NULL,"2026-04-24 22:09:13.186774"
702,473,3,"active","monthly","2024-02-02",NULL,19.00,0.00,"2024-02-16",NULL,"2026-04-24 22:09:13.186774"
703,474,2,"active","annual","2024-06-23",NULL,10.00,0.00,"2024-07-07",NULL,"2026-04-24 22:09:13.186774"
704,475,1,"cancelled","monthly","2024-06-06","2025-01-19",0.00,10.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
705,475,5,"paused","annual","2025-01-19",NULL,49.17,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
706,476,2,"cancelled","monthly","2023-02-16","2024-06-22",12.00,0.00,"2023-03-02","Budget cuts","2026-04-24 22:09:13.186774"
707,477,2,"active","monthly","2024-05-03",NULL,12.00,0.00,"2024-05-17",NULL,"2026-04-24 22:09:13.186774"
708,478,2,"cancelled","monthly","2023-01-15","2023-03-10",12.00,0.00,"2023-01-29","Not using it","2026-04-24 22:09:13.186774"
709,479,5,"expired","annual","2024-04-19","2024-12-02",49.17,0.00,"2024-05-03","Budget cuts","2026-04-24 22:09:13.186774"
710,479,7,"cancelled","monthly","2024-12-02","2025-04-11",199.00,0.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
711,480,6,"active","monthly","2024-09-02",NULL,99.00,0.00,"2024-09-16",NULL,"2026-04-24 22:09:13.186774"
712,481,5,"cancelled","monthly","2024-03-08","2024-09-30",59.00,0.00,"2024-03-22","Company reorganization","2026-04-24 22:09:13.186774"
713,481,4,"cancelled","monthly","2024-09-30","2025-02-07",33.15,15.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
714,481,6,"active","monthly","2025-02-07",NULL,99.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
715,482,1,"cancelled","monthly","2024-03-24","2024-08-15",0.00,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
716,482,4,"active","monthly","2024-08-15",NULL,39.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
717,483,1,"cancelled","monthly","2023-10-17","2024-05-03",0.00,0.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
718,483,5,"expired","monthly","2024-05-03","2025-05-03",59.00,0.00,NULL,"Missing features","2026-04-24 22:09:13.186774"
719,483,5,"active","monthly","2025-05-03",NULL,59.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
720,484,1,"expired","monthly","2023-06-28","2023-10-21",0.00,0.00,NULL,"Company reorganization","2026-04-24 22:09:13.186774"
721,484,6,"cancelled","monthly","2023-10-21","2024-03-24",89.10,10.00,NULL,"Company reorganization","2026-04-24 22:09:13.186774"
722,484,3,"active","annual","2024-03-24",NULL,15.83,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
723,485,3,"expired","monthly","2025-02-27","2025-10-12",19.00,0.00,"2025-03-13","Too expensive","2026-04-24 22:09:13.186774"
724,485,5,"active","annual","2025-10-12",NULL,49.17,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
725,486,6,"cancelled","annual","2025-05-28","2025-08-08",82.50,0.00,"2025-06-11",NULL,"2026-04-24 22:09:13.186774"
726,486,6,"active","monthly","2025-08-08",NULL,99.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
727,487,3,"cancelled","annual","2023-04-12","2024-11-27",15.83,0.00,"2023-04-26","Company reorganization","2026-04-24 22:09:13.186774"
728,488,1,"active","monthly","2023-09-30",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
729,489,1,"active","annual","2024-06-12",NULL,0.00,15.00,NULL,NULL,"2026-04-24 22:09:13.186774"
730,490,1,"cancelled","monthly","2025-02-16","2025-05-12",0.00,0.00,NULL,"Company reorganization","2026-04-24 22:09:13.186774"
731,490,7,"cancelled","monthly","2025-05-12","2025-05-15",199.00,0.00,NULL,"Missing features","2026-04-24 22:09:13.186774"
732,491,2,"cancelled","monthly","2024-09-17","2025-09-03",12.00,0.00,"2024-10-01","Missing features","2026-04-24 22:09:13.186774"
733,491,1,"paused","annual","2025-09-03",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
734,492,2,"expired","annual","2024-02-04","2024-07-22",10.00,0.00,"2024-02-18","Not using it","2026-04-24 22:09:13.186774"
735,492,2,"active","monthly","2024-07-22",NULL,10.80,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
736,493,4,"cancelled","monthly","2025-05-02","2025-08-09",39.00,0.00,"2025-05-16","Switched competitor","2026-04-24 22:09:13.186774"
737,493,4,"active","monthly","2025-08-09",NULL,39.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
738,494,2,"expired","annual","2024-08-09","2024-11-29",10.00,0.00,"2024-08-23","Missing features","2026-04-24 22:09:13.186774"
739,494,1,"active","monthly","2024-11-29",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
740,495,4,"active","monthly","2025-04-22",NULL,39.00,0.00,"2025-05-06",NULL,"2026-04-24 22:09:13.186774"
741,496,3,"active","monthly","2024-02-09",NULL,19.00,0.00,"2024-02-23",NULL,"2026-04-24 22:09:13.186774"
742,497,1,"cancelled","annual","2024-02-23","2025-01-05",0.00,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
743,498,2,"cancelled","annual","2025-07-04","2025-09-04",10.00,0.00,"2025-07-18","Switched competitor","2026-04-24 22:09:13.186774"
744,498,7,"expired","annual","2025-09-04","2025-11-03",165.83,0.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
745,498,4,"active","monthly","2025-11-03",NULL,39.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
746,499,2,"active","monthly","2024-05-01",NULL,12.00,0.00,"2024-05-15",NULL,"2026-04-24 22:09:13.186774"
747,500,5,"active","annual","2024-11-11",NULL,49.17,0.00,"2024-11-25",NULL,"2026-04-24 22:09:13.186774"
748,501,1,"cancelled","monthly","2023-03-29","2025-08-16",0.00,10.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
749,502,1,"active","annual","2024-12-23",NULL,0.00,20.00,NULL,NULL,"2026-04-24 22:09:13.186774"
750,503,2,"expired","annual","2024-07-08","2025-06-24",10.00,0.00,"2024-07-22","Budget cuts","2026-04-24 22:09:13.186774"
751,503,2,"expired","monthly","2025-06-24","2025-09-24",9.60,20.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
752,503,4,"cancelled","monthly","2025-09-24","2024-11-26",39.00,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
753,504,3,"expired","annual","2023-09-22","2024-06-26",15.83,0.00,"2023-10-06","Switched competitor","2026-04-24 22:09:13.186774"
754,504,6,"active","monthly","2024-06-26",NULL,89.10,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
755,505,1,"paused","monthly","2024-07-20",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
756,506,2,"cancelled","monthly","2024-04-01","2025-09-06",12.00,0.00,"2024-04-15","Switched competitor","2026-04-24 22:09:13.186774"
757,507,3,"cancelled","annual","2025-09-22","2025-10-22",14.25,10.00,"2025-10-06",NULL,"2026-04-24 22:09:13.186774"
758,508,5,"active","monthly","2025-01-12",NULL,50.15,15.00,"2025-01-26",NULL,"2026-04-24 22:09:13.186774"
759,509,4,"expired","monthly","2023-05-17","2024-03-25",39.00,0.00,"2023-05-31","Budget cuts","2026-04-24 22:09:13.186774"
760,509,5,"cancelled","annual","2024-03-25","2024-08-20",49.17,0.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
761,509,5,"active","monthly","2024-08-20",NULL,59.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
762,510,2,"active","annual","2025-07-02",NULL,10.00,0.00,"2025-07-16",NULL,"2026-04-24 22:09:13.186774"
763,511,1,"cancelled","monthly","2025-08-16","2025-09-15",0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
764,512,2,"active","annual","2023-02-07",NULL,8.50,15.00,"2023-02-21",NULL,"2026-04-24 22:09:13.186774"
765,513,1,"active","annual","2025-01-26",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
766,514,4,"active","monthly","2024-12-10",NULL,39.00,0.00,"2024-12-24",NULL,"2026-04-24 22:09:13.186774"
767,515,1,"cancelled","annual","2024-06-13","2025-03-13",0.00,0.00,NULL,"Company reorganization","2026-04-24 22:09:13.186774"
768,515,6,"expired","monthly","2025-03-13","2025-05-13",99.00,0.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
769,515,4,"active","annual","2025-05-13",NULL,32.50,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
770,516,1,"cancelled","monthly","2025-01-25","2025-06-06",0.00,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
771,516,5,"active","annual","2025-06-06",NULL,41.79,15.00,NULL,NULL,"2026-04-24 22:09:13.186774"
772,517,2,"expired","monthly","2023-09-11","2024-09-07",12.00,0.00,"2023-09-25","Company reorganization","2026-04-24 22:09:13.186774"
773,517,4,"cancelled","monthly","2024-09-07","2025-02-18",39.00,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
774,517,6,"cancelled","monthly","2025-02-18","2024-04-13",99.00,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
775,518,2,"cancelled","annual","2023-03-04","2024-01-04",10.00,0.00,"2023-03-18","Budget cuts","2026-04-24 22:09:13.186774"
776,518,3,"active","monthly","2024-01-04",NULL,19.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
777,519,2,"active","monthly","2023-10-29",NULL,12.00,0.00,"2023-11-12",NULL,"2026-04-24 22:09:13.186774"
778,520,4,"active","annual","2024-10-28",NULL,32.50,0.00,"2024-11-11",NULL,"2026-04-24 22:09:13.186774"
779,521,4,"expired","monthly","2023-05-10","2023-10-04",39.00,0.00,"2023-05-24","Budget cuts","2026-04-24 22:09:13.186774"
780,521,2,"active","annual","2023-10-04",NULL,10.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
781,522,5,"expired","annual","2025-09-20","2025-11-20",49.17,0.00,"2025-10-04","Company reorganization","2026-04-24 22:09:13.186774"
782,522,4,"cancelled","monthly","2025-11-20","2025-10-27",35.10,10.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
783,523,2,"cancelled","monthly","2023-12-16","2025-01-18",12.00,0.00,"2023-12-30","Missing features","2026-04-24 22:09:13.186774"
784,524,1,"cancelled","monthly","2025-07-31","2025-09-20",0.00,0.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
785,525,4,"expired","annual","2024-03-26","2025-02-27",32.50,0.00,"2024-04-09","Missing features","2026-04-24 22:09:13.186774"
786,525,2,"expired","monthly","2025-02-27","2025-05-10",12.00,0.00,NULL,"Company reorganization","2026-04-24 22:09:13.186774"
787,525,6,"cancelled","annual","2025-05-10","2025-07-23",82.50,0.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
788,526,1,"active","monthly","2023-01-22",NULL,0.00,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
789,527,5,"active","annual","2025-06-18",NULL,49.17,0.00,"2025-07-02",NULL,"2026-04-24 22:09:13.186774"
790,528,1,"cancelled","annual","2024-08-24","2025-05-09",0.00,0.00,NULL,"Company reorganization","2026-04-24 22:09:13.186774"
791,529,1,"cancelled","annual","2024-06-04","2024-09-11",0.00,0.00,NULL,"Missing features","2026-04-24 22:09:13.186774"
792,529,2,"active","annual","2024-09-11",NULL,10.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
793,530,2,"active","monthly","2024-02-15",NULL,9.00,25.00,"2024-02-29",NULL,"2026-04-24 22:09:13.186774"
794,531,1,"active","monthly","2025-05-12",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
795,532,2,"active","annual","2024-01-12",NULL,10.00,0.00,"2024-01-26",NULL,"2026-04-24 22:09:13.186774"
796,533,2,"cancelled","annual","2023-04-11","2024-11-20",8.00,20.00,"2023-04-25","Too expensive","2026-04-24 22:09:13.186774"
797,534,3,"expired","annual","2023-01-09","2023-04-20",15.83,0.00,"2023-01-23","Company reorganization","2026-04-24 22:09:13.186774"
798,534,5,"active","monthly","2023-04-20",NULL,59.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
799,535,5,"cancelled","monthly","2025-02-06","2025-04-13",59.00,0.00,"2025-02-20","Company reorganization","2026-04-24 22:09:13.186774"
800,535,5,"active","annual","2025-04-13",NULL,49.17,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
801,536,6,"cancelled","monthly","2024-07-25","2024-12-09",99.00,0.00,"2024-08-08","Missing features","2026-04-24 22:09:13.186774"
802,537,2,"active","monthly","2024-12-08",NULL,12.00,0.00,"2024-12-22",NULL,"2026-04-24 22:09:13.186774"
803,538,1,"cancelled","annual","2023-07-29","2024-03-12",0.00,20.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
804,538,4,"active","monthly","2024-03-12",NULL,39.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
805,539,6,"active","annual","2024-09-09",NULL,82.50,0.00,"2024-09-23",NULL,"2026-04-24 22:09:13.186774"
806,540,1,"cancelled","annual","2023-04-24","2025-03-03",0.00,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
807,541,3,"cancelled","monthly","2024-04-14","2024-11-15",16.15,15.00,"2024-04-28","Missing features","2026-04-24 22:09:13.186774"
808,541,7,"active","monthly","2024-11-15",NULL,199.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
809,542,1,"active","monthly","2025-06-21",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
810,543,2,"cancelled","monthly","2025-06-10","2025-10-04",12.00,0.00,"2025-06-24","Company reorganization","2026-04-24 22:09:13.186774"
811,543,5,"cancelled","annual","2025-10-04","2025-10-22",49.17,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
812,544,2,"cancelled","monthly","2025-03-09","2025-06-29",12.00,0.00,"2025-03-23","Not using it","2026-04-24 22:09:13.186774"
813,544,3,"cancelled","annual","2025-06-29","2025-09-04",15.83,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
814,544,6,"active","monthly","2025-09-04",NULL,89.10,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
815,545,6,"active","monthly","2023-04-28",NULL,99.00,0.00,"2023-05-12",NULL,"2026-04-24 22:09:13.186774"
816,546,1,"expired","monthly","2024-09-13","2025-07-26",0.00,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
817,546,6,"cancelled","monthly","2025-07-26","2025-09-24",99.00,0.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
818,546,6,"cancelled","annual","2025-09-24","2025-02-04",82.50,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
819,547,1,"expired","monthly","2025-01-03","2025-04-21",0.00,15.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
820,547,4,"active","monthly","2025-04-21",NULL,39.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
821,548,2,"cancelled","monthly","2023-07-16","2024-02-12",12.00,0.00,"2023-07-30","Switched competitor","2026-04-24 22:09:13.186774"
822,548,3,"active","annual","2024-02-12",NULL,15.83,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
823,549,2,"cancelled","monthly","2025-08-14","2025-10-13",12.00,0.00,"2025-08-28","Company reorganization","2026-04-24 22:09:13.186774"
824,549,4,"expired","annual","2025-10-13","2025-12-12",32.50,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
825,549,4,"active","annual","2025-12-12",NULL,32.50,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
826,550,2,"active","monthly","2023-10-13",NULL,12.00,0.00,"2023-10-27",NULL,"2026-04-24 22:09:13.186774"
827,551,1,"expired","monthly","2025-09-22","2025-11-22",0.00,0.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
828,551,1,"cancelled","monthly","2025-11-22","2026-01-21",0.00,15.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
829,551,3,"active","annual","2026-01-21",NULL,15.83,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
830,552,2,"active","annual","2023-01-14",NULL,10.00,0.00,"2023-01-28",NULL,"2026-04-24 22:09:13.186774"
831,553,2,"expired","monthly","2023-07-29","2023-12-06",9.00,25.00,"2023-08-12","Not using it","2026-04-24 22:09:13.186774"
832,553,2,"active","monthly","2023-12-06",NULL,12.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
833,554,5,"active","annual","2023-08-23",NULL,44.25,10.00,"2023-09-06",NULL,"2026-04-24 22:09:13.186774"
834,555,2,"expired","annual","2024-05-18","2025-03-27",10.00,0.00,"2024-06-01","Switched competitor","2026-04-24 22:09:13.186774"
835,555,6,"cancelled","annual","2025-03-27","2024-11-13",74.25,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
836,556,2,"expired","monthly","2023-07-22","2023-12-18",9.00,25.00,"2023-08-05","Switched competitor","2026-04-24 22:09:13.186774"
837,556,3,"active","monthly","2023-12-18",NULL,19.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
838,557,6,"cancelled","annual","2024-09-16","2025-07-23",82.50,0.00,"2024-09-30","Not using it","2026-04-24 22:09:13.186774"
839,557,5,"cancelled","annual","2025-07-23","2025-09-30",49.17,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
840,557,1,"active","monthly","2025-09-30",NULL,0.00,15.00,NULL,NULL,"2026-04-24 22:09:13.186774"
841,558,4,"active","annual","2023-10-18",NULL,29.25,10.00,"2023-11-01",NULL,"2026-04-24 22:09:13.186774"
842,559,1,"cancelled","annual","2025-08-05","2025-10-10",0.00,0.00,NULL,"Company reorganization","2026-04-24 22:09:13.186774"
843,559,5,"active","monthly","2025-10-10",NULL,59.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
844,560,3,"active","annual","2025-09-07",NULL,15.83,0.00,"2025-09-21",NULL,"2026-04-24 22:09:13.186774"
